user_id,top_ordered_item,avg_cart_item_count,preferred_category,order_party_type,user_region,restaurant_cuisine_type,restaurant_item_popularity,cart_total_value,cart_item_count,cart_cuisine_type,meal_time_segment,day_of_week_type,occasion_type,seasonal_preference,user_item_affinity,item_cooccurrence_score,user_category_affinity,item_price_tier,dietary_type,label_addon_added
106,Garlic Bread,2,Fast_Food,solo,Navi_Mumbai,North_Indian,0.314,509,2,Fast_Food,lunch,weekday,anniversary,summer,0.294,0,0.251,high,nonveg,0
1,Cheesy Dip,4,Fast_Food,group,Gurgaon,Desserts,0.125,589,4,Fast_Food,lunch,weekday,birthday,summer,0.472,3,0.315,medium,veg,0
5,Cheesy Dip,1,Fast_Food,solo,Navi_Mumbai,South_Indian,0.389,472,3,Fast_Food,snacks,weekday,none,summer,0.32,2,0.703,medium,dairy,0
25,Spring Roll,3,Chinese,group,South_Delhi,South_Indian,0.157,366,2,Chinese,snacks,weekday,none,monsoon,0.615,2,0.213,high,nonveg,0
199,Dosa,3,South_Indian,group,South_Delhi,Beverages,0.293,519,3,South_Indian,lunch,weekday,birthday,monsoon,0.138,3,0.342,high,dairy,0
17,Papad,2,North_Indian,solo,West_Delhi,Fast_Food,0.537,505,3,North_Indian,breakfast,weekend,none,winter,0.372,0,0.547,low,nonveg,0
49,Gulab Jamun,1,Desserts,solo,Gurgaon,North_Indian,0.061,420,2,Desserts,dinner,weekend,none,winter,0.221,2,0.689,medium,veg,1
99,Milkshake,1,Beverages,solo,West_Delhi,Desserts,0.356,397,2,Beverages,snacks,weekend,none,summer,0.296,0,0.703,low,veg,1
3,Papad,2,North_Indian,solo,South_Delhi,Chinese,0.068,604,4,North_Indian,snacks,weekday,none,summer,0.13,2,0.37,low,dairy,0
167,Pepsi,1,Beverages,solo,Navi_Mumbai,Chinese,0.141,339,1,Beverages,lunch,weekday,none,winter,0.099,0,0.798,low,nonveg,0
72,Dosa,1,South_Indian,solo,Gurgaon,Chinese,0.218,336,1,South_Indian,lunch,weekday,festival,summer,0.111,14,0.688,low,veg,1
80,Milkshake,3,Beverages,group,Navi_Mumbai,Desserts,0.044,348,1,Beverages,dinner,weekday,none,winter,0.512,0,0.619,low,veg,1
79,Pepsi,1,Beverages,solo,Gurgaon,Chinese,0.026,414,1,Beverages,lunch,weekday,none,summer,0.339,1,0.522,medium,veg,1
140,Manchurian,4,Chinese,group,Noida,North_Indian,0.142,357,2,Chinese,dinner,weekend,none,summer,0.278,11,0.195,medium,nonveg,1
170,Paneer Tikka,2,North_Indian,solo,Gurgaon,Fast_Food,0.09,514,3,North_Indian,dinner,weekend,none,monsoon,0.959,5,0.546,low,dairy,0
47,Manchurian,2,Chinese,solo,Gurgaon,North_Indian,0.212,397,2,Chinese,dinner,weekday,none,summer,0.534,0,0.453,low,veg,1
57,Hakka Noodles,1,Chinese,solo,Navi_Mumbai,South_Indian,0.12,533,4,Chinese,lunch,weekday,none,winter,0.059,0,0.188,low,veg,1
126,Cold Coffee,3,Beverages,group,South_Delhi,North_Indian,0.297,281,1,Beverages,lunch,weekend,none,monsoon,0.184,0,0.6,low,nonveg,0
195,Dal Makhani,1,North_Indian,solo,Gurgaon,Chinese,0.301,383,2,North_Indian,snacks,weekend,none,monsoon,0.556,1,0.863,medium,nonveg,0
72,Dosa,1,South_Indian,solo,Gurgaon,Fast_Food,0.52,398,2,South_Indian,breakfast,weekday,none,summer,0.356,3,0.405,low,veg,0
113,Fries,3,Fast_Food,group,Navi_Mumbai,North_Indian,0.09,409,2,Fast_Food,lunch,weekday,none,summer,0.12,1,0.193,medium,dairy,0
145,Upma,1,South_Indian,solo,Noida,Beverages,0.075,364,2,South_Indian,lunch,weekday,anniversary,monsoon,0.388,0,0.758,medium,nonveg,0
68,Kheer,1,Desserts,solo,Gurgaon,Chinese,0.171,457,2,Desserts,lunch,weekend,anniversary,summer,0.356,4,0.436,low,nonveg,0
190,Cheesy Dip,1,Fast_Food,solo,South_Delhi,South_Indian,0.138,501,4,Fast_Food,dinner,weekday,birthday,summer,0.471,4,0.263,medium,nonveg,0
17,Paneer Tikka,2,North_Indian,solo,West_Delhi,Fast_Food,0.136,451,2,North_Indian,snacks,weekend,none,summer,0.2,1,0.659,medium,nonveg,0
40,Rasgulla,1,Desserts,solo,West_Delhi,Chinese,0.162,484,3,Desserts,lunch,weekend,anniversary,monsoon,0.499,0,0.401,medium,veg,0
185,Tea,2,Beverages,solo,Gurgaon,Chinese,0.324,351,2,Beverages,lunch,weekday,none,summer,0.19,0,0.176,medium,nonveg,0
197,Dosa,3,South_Indian,group,South_Delhi,Chinese,0.295,344,1,South_Indian,lunch,weekend,none,monsoon,0.499,0,0.489,low,veg,0
189,Raita,1,North_Indian,solo,Gurgaon,Fast_Food,0.069,359,2,North_Indian,snacks,weekday,none,monsoon,0.414,1,0.382,low,veg,0
195,Raita,1,North_Indian,solo,Gurgaon,Desserts,0.137,366,2,North_Indian,dinner,weekday,festival,summer,0.679,0,0.383,medium,egg,0
105,Nachos,1,Fast_Food,solo,Gurgaon,North_Indian,0.253,450,3,Fast_Food,dinner,weekday,anniversary,winter,0.36,2,0.098,medium,veg,0
73,Garlic Bread,3,Fast_Food,group,Gurgaon,Fast_Food,0.496,288,1,Fast_Food,lunch,weekend,none,monsoon,0.182,0,0.32,low,dairy,0
4,Lassi,1,Beverages,solo,Navi_Mumbai,North_Indian,0.563,376,2,Beverages,lunch,weekday,none,monsoon,0.403,3,0.384,medium,nonveg,1
40,Ice Cream,1,Desserts,solo,West_Delhi,North_Indian,0.211,282,1,Desserts,dinner,weekday,none,monsoon,0.426,0,0.255,low,veg,0
27,Cold Coffee,2,Beverages,solo,Navi_Mumbai,Fast_Food,0.038,263,1,Beverages,dinner,weekend,festival,monsoon,0.456,6,0.515,low,veg,0
197,Vada,3,South_Indian,group,South_Delhi,Fast_Food,0.128,444,3,South_Indian,lunch,weekday,anniversary,monsoon,0.392,4,0.772,low,veg,1
153,Sandwich,2,Fast_Food,solo,Gurgaon,Desserts,0.636,442,2,Fast_Food,dinner,weekend,anniversary,monsoon,0.32,1,0.635,low,egg,1
111,Raita,1,North_Indian,solo,South_Delhi,Fast_Food,0.328,321,1,North_Indian,dinner,weekend,none,winter,0.267,7,0.311,medium,nonveg,0
196,Ice Cream,2,Desserts,solo,Noida,Fast_Food,0.043,347,2,Desserts,dinner,weekday,birthday,monsoon,0.39,2,0.717,medium,nonveg,0
38,Milkshake,2,Beverages,solo,South_Delhi,South_Indian,0.574,479,3,Beverages,lunch,weekday,none,winter,0.228,0,0.347,medium,veg,0
18,Chutney,2,South_Indian,solo,South_Delhi,Fast_Food,0.267,497,3,South_Indian,snacks,weekday,none,winter,0.559,3,0.523,medium,nonveg,0
51,Hakka Noodles,3,Chinese,group,Noida,South_Indian,0.683,364,2,Chinese,dinner,weekday,none,summer,0.347,15,0.309,medium,veg,0
11,Salad,4,North_Indian,group,Navi_Mumbai,Beverages,0.395,523,3,North_Indian,lunch,weekday,none,monsoon,0.608,0,0.809,high,nonveg,0
57,Hakka Noodles,1,Chinese,solo,Navi_Mumbai,Desserts,0.163,300,1,Chinese,lunch,weekday,none,monsoon,0.233,4,0.693,high,veg,1
62,Cheesy Dip,3,Fast_Food,group,West_Delhi,South_Indian,0.195,319,1,Fast_Food,lunch,weekday,none,summer,0.221,2,0.554,low,dairy,0
107,Gulab Jamun,3,Desserts,group,West_Delhi,South_Indian,0.279,294,1,Desserts,dinner,weekday,none,monsoon,0.241,4,0.446,low,dairy,0
81,Brownie,2,Desserts,solo,West_Delhi,Beverages,0.301,511,3,Desserts,lunch,weekday,none,summer,0.593,12,0.234,high,dairy,1
102,Spring Roll,1,Chinese,solo,Navi_Mumbai,Beverages,0.267,265,1,Chinese,lunch,weekday,none,winter,0.353,0,0.608,low,veg,1
49,Choco Lava Cake,1,Desserts,solo,Gurgaon,North_Indian,0.223,417,3,Desserts,lunch,weekday,birthday,summer,0.661,1,0.248,low,veg,0
171,Biryani,1,North_Indian,solo,Gurgaon,Beverages,0.387,341,1,North_Indian,lunch,weekday,none,winter,0.214,0,0.475,medium,veg,0
34,Hakka Noodles,4,Chinese,group,Gurgaon,South_Indian,0.181,403,1,Chinese,snacks,weekend,none,summer,0.19,1,0.389,medium,veg,1
83,Biryani,1,North_Indian,solo,Navi_Mumbai,North_Indian,0.393,434,1,North_Indian,breakfast,weekday,none,summer,0.47,4,0.761,low,veg,1
181,Vada,1,South_Indian,solo,South_Delhi,South_Indian,0.358,423,2,South_Indian,lunch,weekend,none,monsoon,0.068,2,0.176,low,dairy,0
179,Dal Makhani,1,North_Indian,solo,Navi_Mumbai,Desserts,0.174,335,1,North_Indian,dinner,weekend,festival,winter,0.32,4,0.375,high,veg,1
135,Fries,1,Fast_Food,solo,Noida,Fast_Food,0.367,442,2,Fast_Food,lunch,weekend,none,monsoon,0.39,6,0.169,low,nonveg,0
72,Idli,1,South_Indian,solo,Gurgaon,South_Indian,0.606,485,3,South_Indian,snacks,weekday,none,winter,0.282,1,0.405,low,veg,0
64,Coke,1,Beverages,solo,Noida,Beverages,0.237,452,2,Beverages,dinner,weekday,none,winter,0.154,2,0.483,medium,veg,1
4,Lassi,1,Beverages,solo,Navi_Mumbai,Fast_Food,0.419,505,3,Beverages,dinner,weekend,none,winter,0.473,1,0.449,medium,veg,1
38,Milkshake,2,Beverages,solo,South_Delhi,Chinese,0.627,443,2,Beverages,dinner,weekend,birthday,monsoon,0.363,1,0.124,low,veg,0
38,Milkshake,2,Beverages,solo,South_Delhi,Chinese,0.33,588,4,Beverages,breakfast,weekend,festival,winter,0.378,0,0.609,low,veg,1
190,Burger,1,Fast_Food,solo,South_Delhi,Chinese,0.57,435,2,Fast_Food,lunch,weekday,none,monsoon,0.038,2,0.427,low,nonveg,1
56,Milkshake,1,Beverages,solo,Navi_Mumbai,South_Indian,0.375,391,2,Beverages,snacks,weekday,none,monsoon,0.548,3,0.48,medium,dairy,0
188,Vada,2,South_Indian,solo,South_Delhi,Fast_Food,0.278,359,2,South_Indian,lunch,weekday,birthday,monsoon,0.266,1,0.408,low,egg,1
123,Sambar,1,South_Indian,solo,Noida,Fast_Food,0.395,356,1,South_Indian,breakfast,weekend,none,winter,0.719,2,0.596,medium,dairy,0
117,Raita,1,North_Indian,solo,Navi_Mumbai,North_Indian,0.179,494,3,North_Indian,lunch,weekday,festival,monsoon,0.481,5,0.384,low,nonveg,1
175,Fries,1,Fast_Food,solo,South_Delhi,South_Indian,0.318,390,1,Fast_Food,lunch,weekday,none,summer,0.142,2,0.693,low,veg,0
103,Hakka Noodles,2,Chinese,solo,South_Delhi,South_Indian,0.392,539,3,Chinese,dinner,weekday,none,monsoon,0.125,3,0.439,high,nonveg,0
193,Vada,2,South_Indian,solo,Navi_Mumbai,South_Indian,0.476,352,1,South_Indian,snacks,weekday,none,winter,0.26,4,0.51,low,veg,1
76,Tea,3,Beverages,group,Gurgaon,Beverages,0.395,460,2,Beverages,lunch,weekday,none,winter,0.399,0,0.413,low,veg,1
58,Fried Rice,1,Chinese,solo,Gurgaon,Beverages,0.327,394,2,Chinese,dinner,weekday,none,winter,0.267,2,0.626,high,nonveg,1
79,Lassi,1,Beverages,solo,Gurgaon,Chinese,0.346,511,3,Beverages,dinner,weekday,festival,summer,0.469,0,0.568,high,veg,0
184,Manchurian,1,Chinese,solo,Navi_Mumbai,Desserts,0.151,378,1,Chinese,dinner,weekday,none,winter,0.317,1,0.636,low,dairy,1
137,Fries,2,Fast_Food,solo,Navi_Mumbai,Beverages,0.411,497,3,Fast_Food,lunch,weekday,none,summer,0.423,2,0.541,medium,nonveg,0
17,Biryani,2,North_Indian,solo,West_Delhi,Beverages,0.165,437,2,North_Indian,dinner,weekday,none,monsoon,0.067,2,0.736,medium,veg,0
157,Dal Makhani,3,North_Indian,group,South_Delhi,South_Indian,0.411,373,2,North_Indian,breakfast,weekend,birthday,monsoon,0.556,2,0.53,medium,veg,1
140,Fried Rice,4,Chinese,group,Noida,Fast_Food,0.12,346,2,Chinese,dinner,weekend,none,summer,0.263,8,0.846,medium,veg,1
84,Kheer,1,Desserts,solo,South_Delhi,Beverages,0.282,391,1,Desserts,breakfast,weekday,festival,winter,0.221,4,0.383,medium,veg,0
110,Coke,1,Beverages,solo,South_Delhi,North_Indian,0.095,352,1,Beverages,lunch,weekday,none,summer,0.043,5,0.818,medium,veg,1
160,Rasgulla,1,Desserts,solo,South_Delhi,Beverages,0.074,429,2,Desserts,snacks,weekday,none,winter,0.693,2,0.778,medium,veg,0
122,Lassi,1,Beverages,solo,Noida,Chinese,0.376,467,3,Beverages,lunch,weekend,birthday,monsoon,0.541,0,0.576,medium,dairy,0
145,Dosa,1,South_Indian,solo,Noida,Desserts,0.347,358,1,South_Indian,lunch,weekend,none,summer,0.288,9,0.526,medium,veg,0
46,Nachos,1,Fast_Food,solo,Gurgaon,Chinese,0.272,431,2,Fast_Food,snacks,weekday,birthday,winter,0.452,5,0.616,medium,veg,1
154,Fries,4,Fast_Food,group,South_Delhi,Chinese,0.209,279,1,Fast_Food,dinner,weekday,none,summer,0.475,1,0.246,low,veg,1
62,Sandwich,3,Fast_Food,group,West_Delhi,North_Indian,0.082,322,1,Fast_Food,lunch,weekday,none,monsoon,0.153,9,0.613,high,egg,1
48,Fries,2,Fast_Food,solo,West_Delhi,Chinese,0.186,321,1,Fast_Food,lunch,weekend,none,winter,0.198,1,0.377,high,veg,0
190,Nachos,1,Fast_Food,solo,South_Delhi,South_Indian,0.522,359,2,Fast_Food,snacks,weekend,none,summer,0.162,3,0.387,low,dairy,0
77,Gulab Jamun,1,Desserts,solo,West_Delhi,Fast_Food,0.151,458,3,Desserts,dinner,weekend,none,monsoon,0.315,5,0.684,medium,veg,1
54,Pepsi,2,Beverages,solo,Navi_Mumbai,Chinese,0.191,291,1,Beverages,lunch,weekday,none,monsoon,0.336,11,0.582,low,nonveg,0
88,Sambar,3,South_Indian,group,West_Delhi,Desserts,0.047,519,4,South_Indian,snacks,weekend,none,summer,0.296,2,0.461,medium,veg,0
38,Lassi,2,Beverages,solo,South_Delhi,South_Indian,0.258,415,2,Beverages,lunch,weekday,none,monsoon,0.498,4,0.754,low,nonveg,0
50,Dal Makhani,4,North_Indian,group,Noida,North_Indian,0.656,558,4,North_Indian,snacks,weekday,none,monsoon,0.254,3,0.405,high,veg,0
27,Lassi,2,Beverages,solo,Navi_Mumbai,Beverages,0.399,410,2,Beverages,snacks,weekday,festival,winter,0.516,0,0.438,medium,nonveg,0
197,Idli,3,South_Indian,group,South_Delhi,Fast_Food,0.321,437,3,South_Indian,lunch,weekend,none,summer,0.4,1,0.095,low,nonveg,0
148,Coke,1,Beverages,solo,Noida,Chinese,0.199,459,2,Beverages,lunch,weekday,birthday,summer,0.505,10,0.323,medium,nonveg,1
182,Salad,3,North_Indian,group,Gurgaon,Chinese,0.101,385,2,North_Indian,breakfast,weekday,festival,summer,0.445,3,0.396,medium,veg,0
43,Cold Coffee,3,Beverages,group,Navi_Mumbai,South_Indian,0.496,341,2,Beverages,snacks,weekday,none,monsoon,0.127,2,0.435,medium,veg,0
93,Paneer Tikka,2,North_Indian,solo,West_Delhi,Beverages,0.333,497,3,North_Indian,breakfast,weekday,birthday,summer,0.204,4,0.632,low,veg,1
158,Kheer,1,Desserts,solo,South_Delhi,Desserts,0.646,296,1,Desserts,dinner,weekday,none,winter,0.479,4,0.834,high,egg,1
158,Brownie,1,Desserts,solo,South_Delhi,North_Indian,0.169,469,2,Desserts,lunch,weekend,none,monsoon,0.249,0,0.456,low,dairy,1
74,Fried Rice,2,Chinese,solo,West_Delhi,South_Indian,0.088,421,2,Chinese,lunch,weekday,none,monsoon,0.484,5,0.391,low,veg,0
54,Pepsi,2,Beverages,solo,Navi_Mumbai,Fast_Food,0.435,274,1,Beverages,lunch,weekday,none,summer,0.117,1,0.369,medium,nonveg,1
33,Fried Rice,3,Chinese,group,Gurgaon,North_Indian,0.124,429,2,Chinese,snacks,weekend,none,winter,0.125,1,0.347,low,nonveg,0
163,Gulab Jamun,2,Desserts,solo,West_Delhi,South_Indian,0.546,442,2,Desserts,dinner,weekday,none,monsoon,0.492,4,0.721,low,veg,1
103,Chilli Paneer,2,Chinese,solo,South_Delhi,South_Indian,0.361,473,2,Chinese,dinner,weekday,none,winter,0.36,1,0.679,low,dairy,1
151,Cheesy Dip,1,Fast_Food,solo,Navi_Mumbai,Desserts,0.199,535,3,Fast_Food,lunch,weekday,none,summer,0.552,1,0.817,low,veg,0
30,Sandwich,2,Fast_Food,solo,West_Delhi,Fast_Food,0.272,375,2,Fast_Food,lunch,weekend,none,summer,0.156,0,0.422,low,veg,0
27,Lassi,2,Beverages,solo,Navi_Mumbai,Chinese,0.093,467,2,Beverages,lunch,weekend,none,monsoon,0.42,0,0.459,low,veg,1
85,Choco Lava Cake,1,Desserts,solo,Gurgaon,Chinese,0.17,543,3,Desserts,breakfast,weekday,none,monsoon,0.344,1,0.669,low,veg,0
37,Milkshake,1,Beverages,solo,Gurgaon,Chinese,0.136,524,2,Beverages,snacks,weekday,none,monsoon,0.377,1,0.31,low,veg,0
40,Gulab Jamun,1,Desserts,solo,West_Delhi,North_Indian,0.355,429,3,Desserts,dinner,weekday,anniversary,winter,0.334,3,0.794,low,nonveg,1
108,Choco Lava Cake,1,Desserts,solo,West_Delhi,Fast_Food,0.131,402,2,Desserts,snacks,weekday,none,winter,0.446,0,0.4,medium,dairy,0
89,Garlic Bread,2,Fast_Food,solo,West_Delhi,Beverages,0.397,372,1,Fast_Food,breakfast,weekday,none,monsoon,0.227,4,0.227,high,egg,0
189,Paneer Tikka,1,North_Indian,solo,Gurgaon,North_Indian,0.107,584,3,North_Indian,snacks,weekday,festival,monsoon,0.306,0,0.335,low,egg,0
96,Chutney,2,South_Indian,solo,Navi_Mumbai,Desserts,0.581,427,2,South_Indian,lunch,weekday,none,summer,0.601,1,0.37,low,veg,0
136,Rasgulla,2,Desserts,solo,South_Delhi,Chinese,0.117,371,2,Desserts,breakfast,weekday,none,monsoon,0.549,1,0.69,low,veg,0
136,Gulab Jamun,2,Desserts,solo,South_Delhi,Fast_Food,0.138,337,1,Desserts,lunch,weekday,festival,monsoon,0.645,4,0.38,high,nonveg,0
168,Rasgulla,1,Desserts,solo,Navi_Mumbai,South_Indian,0.059,485,4,Desserts,breakfast,weekday,none,summer,0.686,8,0.227,medium,nonveg,1
26,Rasgulla,1,Desserts,solo,Gurgaon,South_Indian,0.675,360,1,Desserts,lunch,weekday,none,monsoon,0.126,0,0.515,low,nonveg,0
103,Fried Rice,2,Chinese,solo,South_Delhi,South_Indian,0.467,320,1,Chinese,lunch,weekday,festival,monsoon,0.325,7,0.328,high,egg,0
147,Lassi,2,Beverages,solo,Navi_Mumbai,Fast_Food,0.165,315,1,Beverages,breakfast,weekend,none,winter,0.091,0,0.556,low,egg,0
124,Fried Rice,1,Chinese,solo,Noida,Beverages,0.135,313,1,Chinese,lunch,weekday,birthday,monsoon,0.172,3,0.697,low,nonveg,0
185,Lassi,2,Beverages,solo,Gurgaon,North_Indian,0.448,375,1,Beverages,breakfast,weekday,none,monsoon,0.73,3,0.661,medium,dairy,0
68,Brownie,1,Desserts,solo,Gurgaon,Desserts,0.585,450,2,Desserts,lunch,weekday,none,monsoon,0.451,4,0.458,medium,veg,0
168,Gulab Jamun,1,Desserts,solo,Navi_Mumbai,Desserts,0.111,320,1,Desserts,dinner,weekday,birthday,monsoon,0.42,5,0.539,medium,veg,0
60,Rasgulla,1,Desserts,solo,Noida,Desserts,0.552,515,3,Desserts,snacks,weekday,none,monsoon,0.053,10,0.761,high,veg,0
26,Rasgulla,1,Desserts,solo,Gurgaon,North_Indian,0.057,347,1,Desserts,lunch,weekend,none,monsoon,0.583,0,0.57,medium,nonveg,0
169,Upma,2,South_Indian,solo,Gurgaon,Beverages,0.4,347,1,South_Indian,dinner,weekday,none,monsoon,0.302,0,0.475,medium,egg,1
11,Paneer Tikka,4,North_Indian,group,Navi_Mumbai,Desserts,0.112,468,3,North_Indian,snacks,weekday,none,summer,0.325,9,0.514,low,nonveg,1
113,Cheesy Dip,3,Fast_Food,group,Navi_Mumbai,Fast_Food,0.126,304,1,Fast_Food,lunch,weekday,festival,summer,0.472,1,0.579,medium,veg,0
11,Biryani,4,North_Indian,group,Navi_Mumbai,Beverages,0.522,386,2,North_Indian,breakfast,weekday,none,monsoon,0.144,0,0.33,high,veg,0
16,Vada,1,South_Indian,solo,Gurgaon,Beverages,0.137,578,4,South_Indian,dinner,weekend,none,summer,0.35,11,0.833,medium,veg,0
121,Cheesy Dip,3,Fast_Food,group,South_Delhi,Desserts,0.05,340,1,Fast_Food,snacks,weekday,none,winter,0.163,3,0.274,low,dairy,0
24,Kheer,2,Desserts,solo,South_Delhi,Beverages,0.091,404,2,Desserts,breakfast,weekday,none,summer,0.194,4,0.659,low,veg,1
80,Milkshake,3,Beverages,group,Navi_Mumbai,Beverages,0.327,449,3,Beverages,snacks,weekend,none,monsoon,0.31,1,0.288,low,veg,0
78,Brownie,1,Desserts,solo,South_Delhi,Beverages,0.379,398,2,Desserts,snacks,weekday,none,winter,0.294,5,0.652,high,veg,1
132,Dal Makhani,1,North_Indian,solo,Noida,North_Indian,0.381,356,1,North_Indian,lunch,weekday,none,monsoon,0.365,1,0.404,low,veg,0
55,Ice Cream,3,Desserts,group,Gurgaon,South_Indian,0.584,350,2,Desserts,snacks,weekday,none,winter,0.402,0,0.605,high,veg,1
52,Biryani,3,North_Indian,group,Gurgaon,Beverages,0.191,385,1,North_Indian,dinner,weekday,none,summer,0.408,5,0.428,high,nonveg,1
2,Roti,2,North_Indian,solo,West_Delhi,Chinese,0.147,607,4,North_Indian,dinner,weekday,none,winter,0.566,2,0.404,low,egg,0
101,Spring Roll,2,Chinese,solo,Gurgaon,Chinese,0.499,441,2,Chinese,dinner,weekday,none,summer,0.163,1,0.67,low,dairy,0
196,Brownie,2,Desserts,solo,Noida,Desserts,0.019,378,2,Desserts,snacks,weekday,none,summer,0.149,6,0.464,low,veg,1
38,Lassi,2,Beverages,solo,South_Delhi,Beverages,0.359,584,4,Beverages,lunch,weekday,none,winter,0.805,2,0.716,low,nonveg,1
21,Chutney,1,South_Indian,solo,Navi_Mumbai,South_Indian,0.243,311,1,South_Indian,snacks,weekday,none,winter,0.036,8,0.59,medium,nonveg,0
112,Burger,3,Fast_Food,group,Gurgaon,South_Indian,0.213,653,4,Fast_Food,breakfast,weekday,none,monsoon,0.254,2,0.489,medium,nonveg,0
105,Sandwich,1,Fast_Food,solo,Gurgaon,Fast_Food,0.232,320,1,Fast_Food,breakfast,weekday,none,winter,0.63,1,0.476,low,dairy,0
111,Roti,1,North_Indian,solo,South_Delhi,Chinese,0.6,371,2,North_Indian,lunch,weekday,birthday,summer,0.29,0,0.461,medium,nonveg,0
153,Fries,2,Fast_Food,solo,Gurgaon,Chinese,0.604,389,2,Fast_Food,dinner,weekend,birthday,summer,0.265,1,0.695,medium,dairy,1
144,Burger,1,Fast_Food,solo,Noida,Fast_Food,0.162,578,4,Fast_Food,lunch,weekday,none,summer,0.511,2,0.414,low,nonveg,0
59,Paneer Tikka,1,North_Indian,solo,West_Delhi,Chinese,0.219,384,1,North_Indian,lunch,weekday,anniversary,monsoon,0.073,2,0.683,high,veg,0
7,Garlic Bread,3,Fast_Food,group,South_Delhi,North_Indian,0.139,578,4,Fast_Food,lunch,weekday,none,summer,0.122,6,0.269,medium,veg,0
29,Papad,1,North_Indian,solo,South_Delhi,South_Indian,0.327,515,3,North_Indian,dinner,weekday,none,monsoon,0.181,1,0.526,medium,veg,0
21,Chutney,1,South_Indian,solo,Navi_Mumbai,South_Indian,0.071,292,1,South_Indian,dinner,weekday,none,summer,0.388,0,0.795,medium,nonveg,1
130,Papad,2,North_Indian,solo,West_Delhi,North_Indian,0.051,526,4,North_Indian,dinner,weekend,none,winter,0.505,4,0.665,low,nonveg,1
123,Upma,1,South_Indian,solo,Noida,Chinese,0.208,543,3,South_Indian,snacks,weekday,none,winter,0.435,0,0.074,low,dairy,0
117,Paneer Tikka,1,North_Indian,solo,Navi_Mumbai,Chinese,0.15,369,2,North_Indian,lunch,weekday,none,summer,0.619,0,0.655,medium,nonveg,0
23,Coke,1,Beverages,solo,Noida,Chinese,0.048,390,2,Beverages,dinner,weekday,none,monsoon,0.091,1,0.233,medium,nonveg,0
6,Spring Roll,1,Chinese,solo,South_Delhi,North_Indian,0.669,294,1,Chinese,snacks,weekday,none,summer,0.074,1,0.674,low,dairy,0
154,Sandwich,4,Fast_Food,group,South_Delhi,South_Indian,0.291,363,1,Fast_Food,breakfast,weekday,none,summer,0.333,0,0.706,medium,veg,0
76,Coke,3,Beverages,group,Gurgaon,South_Indian,0.407,400,2,Beverages,lunch,weekday,none,winter,0.359,1,0.396,medium,nonveg,0
135,Sandwich,1,Fast_Food,solo,Noida,Beverages,0.02,504,3,Fast_Food,snacks,weekend,none,monsoon,0.32,1,0.109,low,nonveg,0
138,Garlic Bread,1,Fast_Food,solo,South_Delhi,South_Indian,0.446,554,4,Fast_Food,snacks,weekday,none,monsoon,0.188,2,0.577,low,veg,0
165,Pizza,3,Fast_Food,group,Navi_Mumbai,Fast_Food,0.152,272,1,Fast_Food,lunch,weekday,none,winter,0.398,3,0.601,medium,dairy,1
80,Pepsi,3,Beverages,group,Navi_Mumbai,South_Indian,0.087,491,3,Beverages,snacks,weekend,none,monsoon,0.703,4,0.387,low,veg,1
153,Fries,2,Fast_Food,solo,Gurgaon,Chinese,0.017,316,1,Fast_Food,dinner,weekday,none,winter,0.531,9,0.413,low,veg,1
95,Gulab Jamun,2,Desserts,solo,West_Delhi,Chinese,0.497,501,3,Desserts,lunch,weekday,none,summer,0.306,2,0.08,low,nonveg,0
114,Raita,2,North_Indian,solo,Gurgaon,Desserts,0.082,328,2,North_Indian,lunch,weekday,none,summer,0.192,4,0.422,medium,veg,0
132,Paneer Tikka,1,North_Indian,solo,Noida,Desserts,0.05,325,1,North_Indian,dinner,weekend,none,winter,0.326,2,0.403,low,veg,0
101,Hakka Noodles,2,Chinese,solo,Gurgaon,Chinese,0.301,408,1,Chinese,lunch,weekday,none,monsoon,0.722,5,0.75,medium,dairy,1
140,Spring Roll,4,Chinese,group,Noida,Desserts,0.08,346,1,Chinese,dinner,weekday,none,winter,0.04,0,0.44,medium,nonveg,0
193,Upma,2,South_Indian,solo,Navi_Mumbai,Beverages,0.663,468,2,South_Indian,breakfast,weekday,none,monsoon,0.628,6,0.757,high,veg,1
24,Gulab Jamun,2,Desserts,solo,South_Delhi,North_Indian,0.376,337,1,Desserts,dinner,weekday,none,summer,0.536,7,0.573,low,veg,1
169,Sambar,2,South_Indian,solo,Gurgaon,South_Indian,0.268,531,4,South_Indian,breakfast,weekday,none,winter,0.607,1,0.587,medium,dairy,1
110,Tea,1,Beverages,solo,South_Delhi,South_Indian,0.629,463,2,Beverages,lunch,weekday,none,summer,0.408,0,0.695,high,veg,1
178,Burger,3,Fast_Food,group,Navi_Mumbai,Desserts,0.182,382,3,Fast_Food,snacks,weekday,none,monsoon,0.622,2,0.404,medium,nonveg,0
181,Sambar,1,South_Indian,solo,South_Delhi,Desserts,0.462,417,2,South_Indian,snacks,weekend,festival,summer,0.616,12,0.71,medium,veg,1
114,Biryani,2,North_Indian,solo,Gurgaon,Fast_Food,0.096,491,3,North_Indian,dinner,weekday,anniversary,summer,0.583,5,0.579,low,veg,1
95,Choco Lava Cake,2,Desserts,solo,West_Delhi,South_Indian,0.514,333,1,Desserts,breakfast,weekday,none,winter,0.415,1,0.426,medium,nonveg,1
