Restaurant_Name,Delivery_Rating,Cuisine,Place_Name,City,Item_Name,Best_Seller,Prices,Average_Rating,Is_Bestseller,Restaurant_Popularity,Is_Highly_Rated,Is_Expensive
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheese Burst Double Cheese Pizza,NONE,359,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheese Burst Mexxi - Yo Pizza,NONE,379,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheese Burst Veggie Feast Pizza,NONE,379,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheese Burst Garden Fresh Pizza,NONE,379,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheese Burst Boss's Favourite Pizza,NONE,399,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Chese Burst Tandoori Paneer Pizza,NONE,399,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheese Burst Paneer Tikka Pizza,NONE,399,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheese Burst Peri Peri Spiced Paneer,NONE,399,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheese Burst Full Smash Pizza,NONE,399,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheese Burst Tandoori Paneer Pizza,NONE,399,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Plain Cheese Pizza,BESTSELLER,189,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Spicy Veg Pizza,NONE,239,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Double Cheese Pizza,NONE,259,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Simply Veg Pizza,NONE,239,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Fiamma Pizza,BESTSELLER,249,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,House Special Pizza,NONE,259,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Veggie Feast Pizza,NONE,269,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Mexxi - Yo Pizza,NONE,279,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Margherita Pizza,BESTSELLER,219,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Paneer Tikka Pizza,NONE,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Tandoori Paneer Pizza,BESTSELLER,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Exotica Pizza,BESTSELLER,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Full Smash Pizza,NONE,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Boss's Favourite Pizza,BESTSELLER,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Garden Fresh Pizza,NONE,279,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Peri Peri Paneer Pizza,NONE,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Plain Cheese Pizza,NONE,189,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Double Cheese Pizza,NONE,259,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Italian Garden Pizza,BESTSELLER,269,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Mexxi - Yo Pizza,NONE,269,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Cheese & Corn Pizza,NONE,239,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Garden Fresh Pizza,BESTSELLER,279,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Exotica Pizza,BESTSELLER,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Full Smash Pizza,NONE,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Margherita Pizza,BESTSELLER,219,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Boss's Favourite Pizza,NONE,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Veggie Feast Pizza,NONE,269,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,"8"" Whole Wheat Margherita Pizza",NONE,239,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,"8"" Whole Wheat Fiamma Pizza",NONE,269,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,"8"" Whole Wheat House Special Pizza",NONE,269,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,"8"" Whole Wheat Italian Garden Pizza",BESTSELLER,289,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,"8"" Whole Wheat 3 Pepper Pizza",NONE,289,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,"8"" Whole Wheat Full Smash",NONE,319,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,"8"" Whole Wheat Exotica Pizza",NONE,319,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Box of 4 Margherita,NONE,699,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Any 2 Regular Pizza @ 269 each,NONE,539,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Any 2 Jain Regular Pizza Combo @ 269 each,NONE,539,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Any 2 Medium Pizza Combo @ 399 each,BESTSELLER,798,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Any 2 Jain Medium Pizza Combo @ 399 each,NONE,798,4,1,126,1,1
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Regular Garlic Bread,NONE,159,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Garlic Bread platter,NONE,189,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheese Chilli Garlic Bread,NONE,179,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheesy Garlic Bread,NONE,179,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Potato Wedges,NONE,169,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Herb Bread With Chilli And Cheese,NONE,179,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Spicy Supreme Garlic Bread,NONE,189,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheesy Tomato & Corn Herb Bread,NONE,189,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheesy Mushroom Garlic Bread,NONE,189,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheesy Olive Garlic Bread,NONE,189,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Herb Bread with Cheese,NONE,179,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Five Cheese garlic bread,NONE,170,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Exotic Cheesy Garlic Bread,NONE,189,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheesy Jalapeno Dip,NONE,39,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Fiery Chilli Olive Oil,NONE,39,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Homemade Garlic Olive Oil,NONE,39,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Jain Herb Bread Platter,NONE,189,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Penne Arrabbiata Pasta,NONE,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Cheesy Alfredo Penne Pasta,NONE,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Creamy Alfredo Mushroom Pasta,BESTSELLER,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Creamy Alfredo Exotica Pasta,NONE,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Penne Arrabbiata Exotica Pasta,NONE,299,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Thumbs Up ( 600 ML),NONE,60,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Coke ( 600 ML),NOT ON PRO,60,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Diet Coke,NOT ON PRO,60,4,1,126,1,0
Juno's Pizza - Baking Fresh Since 1974,3.8,Beverages,Lower Parel, Mumbai,Chocolate Lava Cake,BESTSELLER,99,4,1,126,1,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veg Supreme Margerita Calizza,MUST TRY,409,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Peri Peri Chicken Pizza,MUST TRY,309,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Non Veg Loaded Chicken Pizza,MUST TRY,299,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chicken Feast,MUST TRY,269,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chicken Tikka Garlic Bread,NONE,149,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Spicy Veg Mexicana Pizza,MUST TRY,279,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veggie Delight Pizza,MUST TRY,269,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Pesto Paneer Pizza,MUST TRY,189,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Pesto Chicken Pizza,MUST TRY,289,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Butter Chicken Pizza,MUST TRY,299,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Paneer Tikka Stuffed Personal Pizza + Free Coke (250 Ml),BESTSELLER,379,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Stuffed Paneer Schezwan Personal Pizza + Free Coke (250 Ml),NONE,379,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Cheese Burst Veg Stuffed Pizza + Free Coke (250 Ml),NONE,389,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Corn & Paneer Tikka Stuffed Pizza + Free Coke (250 Ml),NONE,379,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Cheese Burst Chicken Tikka Stuffed Pizza + Free Coke (250 Ml),NONE,399,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Rarah Chicken Stuffed Pizza + Free Coke (250 Ml),NONE,399,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chicken Keema Stuffed Pizza + Free Coke (250 Ml),NONE,399,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chicken Tikka Stuffed Pizza + Free Coke (250 Ml),NONE,399,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Malai Chicken Tikka Stuffed Pizza + Free Coke (250 Ml),NONE,399,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chicken Schezwan Stuffed Pizza + Free Coke (250 Ml),NONE,399,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veg Supreme Margerita Calizza,CHEF'S SPECIAL,409,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Indo Asian Calizza,NONE,479,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Primaverole and Oriental Pepper Paneer Calizza,NONE,459,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Peri Peri Barbeque Paneer Calizza,NONE,479,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Spicy Veggie Mexican Calizza,NONE,469,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Paneer Tikka Pesto Calizza,NONE,479,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,American Corn Mushroom Calizza,NONE,479,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chicken Loaded Calizza,NONE,479,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Spicy Chicken Loaded Calizza,NONE,479,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veg - Non Veg Loaded Calizza,NONE,479,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Italian Stromboli Calizza,NONE,499,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chicken Keema and Seekh Calizza,NONE,519,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Peri Peri Barbeque Chicken Calizza,NONE,509,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Mutton Keema and Seekh Calizza,NONE,529,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Margherita Pizza,CHEF'S SPECIAL,169,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Double Cheese Margerita Pizza,CHEF'S SPECIAL,259,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Primaverole,CHEF'S SPECIAL,259,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veggie Delight Pizza,CHEF'S SPECIAL,269,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chicken Tikka Pizza,CHEF'S SPECIAL,279,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Basil Chicken Italian Pizza,CHEF'S SPECIAL,289,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Pesto Chicken Pizza,CHEF'S SPECIAL,289,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chicken Feast,CHEF'S SPECIAL,269,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veg Loaded Pizza,CHEF'S SPECIAL,269,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Basil Italian Pizza,CHEF'S SPECIAL,269,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Pesto Paneer Pizza,CHEF'S SPECIAL,189,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Paneer Tikka Pizza,CHEF'S SPECIAL,279,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Golden Corn Pizza,CHEF'S SPECIAL,259,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Spicy Vegetarian Feast,NONE,259,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Butter Chicken Pizza,CHEF'S SPECIAL,299,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Spicy Chicken Keema Pizza,CHEF'S SPECIAL,299,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Non Veg Loaded Chicken Pizza,CHEF'S SPECIAL,299,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chinese Schezwan Pizza,CHEF'S SPECIAL,259,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Cheesey Loaded Pizza,CHEF'S SPECIAL,299,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Paneer Butter Masala Pizza,CHEF'S SPECIAL,299,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Paneer Peri Peri Pizza,CHEF'S SPECIAL,299,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Spicy Veg Mexicana Pizza,CHEF'S SPECIAL,279,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Oriental Pepper Paneer,NONE,299,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Mushroom Delight,NONE,299,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Peri Peri Chicken Pizza,CHEF'S SPECIAL,309,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Spicy Mutton Keema Pizza,CHEF'S SPECIAL,329,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Pepper Barbeque Chicken Pizza,CHEF'S SPECIAL,319,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Spicy Schezwan Chicken Pizza,CHEF'S SPECIAL,319,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Spicy Chicken Feast,BESTSELLER,279,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veg Combo (Serves 1),NONE,429,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veg Combo (Serves 2),NONE,649,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Non Veg Combo (Serves 2),NONE,709,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Family Veg Meal (Serves 4),NONE,1159,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Non Veg Combo (Serves 1),NONE,499,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Family Non Veg Meal (Serves 4),NONE,1199,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veg Value Combo (Serves 1),NONE,459,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Non Veg Value Combo (Serves 1),NONE,459,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veg Value Combo (Serves 2),NONE,699,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Family Veg Value Meal (Serves 4),NONE,1099,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Non Veg Value Combo (Serves 2),NONE,759,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Family Non Veg Value Meal (Serves 4),NONE,1199,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veg Signature Combo (Serves 2),NONE,559,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Family Veg Signature Meal (Serves 4),NONE,1059,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Non Veg Signature Combo (Serves 2),NONE,759,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Family Non Veg Signature Meal (Serves 4),NONE,1259,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veg Signature Combo (Serves 1),NONE,439,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Non Veg Signature Combo (Serves 1),NONE,469,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veg Premium Combo (Serves 2),NONE,759,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Non Veg Premium Combo (Serves 2),NONE,759,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Veg Premium Combo (Serves 1),NONE,459,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Family Veg Premium Meal (Serves 4),NONE,999,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Non Veg Premium Combo (Serves 1),NONE,459,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Family Non Veg Premium Meal (Serves 4),NONE,1059,3.511132016,1,140,0,1
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Plain Garlic Breadsticks,NONE,109,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Cheese Garlic Breadsticks,NONE,139,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Stuffed Veg and Cheese Garlic Bread,NONE,139,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chilly Cheese Garlic Bread,CHEF'S SPECIAL,139,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Paneer Tikka Garlic Bread,NONE,149,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Peri Peri Paneer Garlic Bread,NONE,149,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chicken Tikka Garlic Bread,NONE,149,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Stuffed Chicken Kheema Garlic Bread,BESTSELLER,149,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Butter Chicken Garlic Bread,NONE,149,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Spicy Mutton Kheema Garlic Bread,NONE,189,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Choco Bomb Calzone,NONE,149,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Nutcracker Calzone,NONE,149,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chocolate Fudge Brownie (1 pc),NONE,129,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Oreo Brownie,NONE,129,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Hazelnut Nutella Brownie,NONE,129,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Dark Chocolate Brownie,NONE,129,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Choco Chips Brownies,NONE,129,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Chocolate Ganache Brownie,NONE,129,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,5 Star Caramel Brownie,CHEF'S SPECIAL,139,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Waffle Butterscotch Milkshake,NONE,209,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Waffle Ferrero Rocher Milkshake,NONE,269,3.511132016,1,140,0,0
Winners Pizza - Fresh Dough,3.2,Beverages,Sion, Mumbai,Waffle Kitkat Chocolate Milkshake,NONE,209,3.511132016,1,140,0,0
